lat,lon,type
55.9241602115761,-3.44233655498888,cycle_route
55.9241519292556,-3.44252981577835,cycle_route
55.9241352941527,-3.44270812080261,cycle_route
55.9241119287313,-3.44288486311565,cycle_route
55.9240835807325,-3.44305812474153,cycle_route
55.924048582109,-3.44323153727302,cycle_route
55.9238430007888,-3.44414096165523,cycle_route
55.9238040152629,-3.44448575355227,cycle_route
55.9237911296571,-3.44481079006811,cycle_route
55.9237850409543,-3.44505428596983,cycle_route
55.9591814060982,-3.24491405938163,cycle_route
55.9588599321968,-3.24495709149844,cycle_route
55.9583448663204,-3.24494054596684,cycle_route
55.9238345999836,-3.44536292357402,cycle_route
55.9239180965997,-3.44578893705323,cycle_route
55.9816151506488,-3.37572825834699,cycle_route
55.9814212713156,-3.3766082062337,cycle_route
55.9816151506488,-3.37572825834699,cycle_route
55.9817467604749,-3.37520395123948,cycle_route
55.9817843130843,-3.37505066884464,cycle_route
55.9818781412712,-3.37466773856062,cycle_route
55.9819831242999,-3.37415450014001,cycle_route
55.9820967704649,-3.37362968991508,cycle_route
55.9821262051357,-3.37340634743187,cycle_route
55.982156174685,-3.37313491060403,cycle_route
55.9821911568907,-3.37269556884053,cycle_route
55.9822080209828,-3.37251169136866,cycle_route
55.9822687664675,-3.37190477969236,cycle_route
55.9823552798785,-3.37139497463239,cycle_route
56.0264942594325,-3.40274189675086,cycle_route
56.026322751922,-3.40283820986296,cycle_route
55.9662339452843,-3.2935360076254,cycle_route
55.9663145321215,-3.29358664732415,cycle_route
55.9668208964183,-3.29407394237654,cycle_route
55.9672672144944,-3.29474403334353,cycle_route
55.9676093659436,-3.29548794253139,cycle_route
55.9677551024165,-3.29587721368905,cycle_route
55.9679568867074,-3.29661750136233,cycle_route
55.9681067520618,-3.29744959075234,cycle_route
55.9682948223957,-3.29863750595428,cycle_route
55.9684047102565,-3.29965661995816,cycle_route
55.968410821087,-3.29981825767567,cycle_route
56.0320027295298,-3.35253402778266,cycle_route
56.031214826587,-3.35310030356919,cycle_route
56.0305772850324,-3.35388034137016,cycle_route
56.0303060095006,-3.35434665130809,cycle_route
56.0297500252955,-3.35556838180497,cycle_route
56.0289763530752,-3.35729035714869,cycle_route
55.9215859240443,-3.03439302980306,cycle_route
55.9213329011515,-3.0341121270189,cycle_route
55.9206977084591,-3.03352538577257,cycle_route
55.9202215679188,-3.03318986180922,cycle_route
55.9194277331779,-3.03284986436428,cycle_route
55.9188874148832,-3.03269999182004,cycle_route
55.9181805602139,-3.03265731280212,cycle_route
55.9174680175718,-3.03279903561369,cycle_route
55.9167357621191,-3.03315051618341,cycle_route
55.9162126238619,-3.03341493966804,cycle_route
55.9153760939695,-3.03376376201922,cycle_route
55.9146893789201,-3.034157308785,cycle_route
55.9144061634209,-3.0343055477955,cycle_route
55.9139056007298,-3.03460879524493,cycle_route
55.9137066593203,-3.03473449204809,cycle_route
55.9134682777314,-3.03489156565478,cycle_route
55.9172301651024,-3.27869465029848,cycle_route
55.9172331931404,-3.27898274997845,cycle_route
55.9198887843667,-3.35108234208655,cycle_route
55.9199977712083,-3.35124431257968,cycle_route
55.9446790643461,-3.23101105187988,cycle_route
55.9447423811448,-3.23104804878648,cycle_route
55.9448331063759,-3.23111073253155,cycle_route
55.9449984908434,-3.23116244998304,cycle_route
55.944987836296,-3.23130336920216,cycle_route
55.9450481024292,-3.23142979142689,cycle_route
55.9452636426823,-3.23166740354411,cycle_route
55.9173349196093,-3.27592352825375,cycle_route
55.9173707477002,-3.27568222883864,cycle_route
55.9173349196093,-3.27592352825375,cycle_route
55.9172810681876,-3.27652599555454,cycle_route
55.9173304682807,-3.27737511992663,cycle_route
55.9173249175124,-3.27776266947574,cycle_route
55.9172901609093,-3.2780821164007,cycle_route
55.9172338333949,-3.27834147512248,cycle_route
55.9172301651024,-3.27869465029848,cycle_route
55.9272650701551,-3.23226217886279,cycle_route
55.9271923446063,-3.23246372101586,cycle_route
55.926979986993,-3.23309811679145,cycle_route
55.926508358679,-3.23446162756515,cycle_route
55.9262503274489,-3.23507974582928,cycle_route
55.9255878664921,-3.23660034470926,cycle_route
55.9254808863724,-3.23689342978142,cycle_route
55.925295466907,-3.23753617314274,cycle_route
55.9252324698094,-3.23779727658587,cycle_route
55.9251549327018,-3.23826177412865,cycle_route
55.9250099723324,-3.23901691421345,cycle_route
55.9249253194574,-3.23936624734566,cycle_route
55.9248330776094,-3.2396413338001,cycle_route
55.9247602198435,-3.23984655854304,cycle_route
55.9246831341899,-3.23998185481251,cycle_route
55.9246118221334,-3.24009622913179,cycle_route
55.9246009716799,-3.2401028746497,cycle_route
55.9245390494896,-3.24021277769299,cycle_route
55.9245011427624,-3.24025696635706,cycle_route
55.9243312213475,-3.24053007954783,cycle_route
55.9242197008763,-3.24078301955471,cycle_route
55.9241303162138,-3.24113089151733,cycle_route
55.9240377063752,-3.2417268418109,cycle_route
55.9240191760834,-3.24210256935861,cycle_route
55.9240390296578,-3.24275134521022,cycle_route
55.9241529629421,-3.24424113785018,cycle_route
55.9242508027383,-3.24464817338547,cycle_route
55.9243874352981,-3.24507347983135,cycle_route
55.9244623103313,-3.24534426052624,cycle_route
55.9244909558873,-3.24559350799869,cycle_route
55.9244937978148,-3.24565007802452,cycle_route
55.9244941463061,-3.24581964578286,cycle_route
55.9245204221985,-3.24604574195687,cycle_route
55.9245585859807,-3.24633975283039,cycle_route
55.9245790726063,-3.24647197448258,cycle_route
55.9246123514539,-3.24668059631244,cycle_route
55.9246146379146,-3.24691593851423,cycle_route
55.9245397582512,-3.24731941810997,cycle_route
55.9244493273312,-3.24763583209455,cycle_route
55.9243569224633,-3.24788976669297,cycle_route
55.9243102989638,-3.24799581278506,cycle_route
55.9240405557404,-3.24850741117448,cycle_route
55.9911608375437,-3.37877912258392,cycle_route
55.9911647601585,-3.37886240036182,cycle_route
55.9911003091041,-3.37913938469024,cycle_route
55.991018037402,-3.37947524090004,cycle_route
55.9909641543751,-3.37969907176847,cycle_route
55.9909711355161,-3.37996672055107,cycle_route
55.9909749308199,-3.38013273041663,cycle_route
55.990984419645,-3.38030465042352,cycle_route
55.990977820472,-3.38046883248954,cycle_route
55.990936029099,-3.38068716150322,cycle_route
55.9908336670032,-3.38090847543774,cycle_route
55.990689283944,-3.38110278364166,cycle_route
55.9906237155022,-3.38126248613163,cycle_route
55.99059862396,-3.3815059838241,cycle_route
55.9905562960741,-3.38197264443766,cycle_route
55.9904938472059,-3.3826718828386,cycle_route
55.9905352416474,-3.38313795572031,cycle_route
55.9906253030169,-3.38359031667864,cycle_route
55.9906445350801,-3.38378239871382,cycle_route
55.9906501216612,-3.38394847329221,cycle_route
55.9911608375437,-3.37877912258392,cycle_route
55.9912276114905,-3.37800441517699,cycle_route
55.9912351291312,-3.37733109659301,cycle_route
55.9913430473206,-3.37676510293769,cycle_route
55.9915816075382,-3.37620376496176,cycle_route
55.9920388184864,-3.37537723861503,cycle_route
55.9922332338723,-3.37506121877936,cycle_route
55.9926773081574,-3.37429988171019,cycle_route
55.9929207155819,-3.37389227008308,cycle_route
55.993099299204,-3.37360979181344,cycle_route
55.9932095538515,-3.37343789674556,cycle_route
56.0271250106963,-3.36161672737,cycle_route
56.0270277285813,-3.36159188122279,cycle_route
56.0269458741788,-3.36169986201591,cycle_route
56.0269185584306,-3.36174137426499,cycle_route
56.0268650972008,-3.36190564874375,cycle_route
56.0267417251299,-3.36238857143768,cycle_route
56.0267326641152,-3.36255904564927,cycle_route
56.0267357512162,-3.36269371596194,cycle_route
56.0267836055003,-3.36282664209777,cycle_route
55.9059786009875,-3.27550490133223,cycle_route
55.9058005865865,-3.27598742765806,cycle_route
55.8882595712799,-3.42812711605145,cycle_route
55.8882341960376,-3.42768930676498,cycle_route
55.8881585946107,-3.42676427019349,cycle_route
55.8881230306145,-3.4261972841143,cycle_route
55.8882595712799,-3.42812711605145,cycle_route
55.8883617779352,-3.42997066949728,cycle_route
55.9814212713156,-3.3766082062337,cycle_route
55.981358229524,-3.37689628176399,cycle_route
55.9812080716424,-3.37757611871009,cycle_route
55.9814212713156,-3.3766082062337,cycle_route
55.9813331389018,-3.37660903047959,cycle_route
55.9811639550199,-3.37655517557389,cycle_route
55.9807011316208,-3.37639521785493,cycle_route
55.9803985991248,-3.3762889283821,cycle_route
55.980236243695,-3.37633178374669,cycle_route
55.9806284246897,-3.37655094897708,cycle_route
55.9810211737161,-3.37674421996297,cycle_route
55.9812856425104,-3.37685603713785,cycle_route
55.981358229524,-3.37689628176399,cycle_route
55.9814222422621,-3.37693186227532,cycle_route
55.981929269738,-3.37716384358512,cycle_route
55.9834068566318,-3.37789222110911,cycle_route
55.9843779710024,-3.37838786749692,cycle_route
55.9850067362768,-3.37866650102317,cycle_route
55.9855107896808,-3.37887501432337,cycle_route
55.9863206774264,-3.37932810222144,cycle_route
55.9866377370507,-3.37948504020037,cycle_route
55.9867981388525,-3.37952868076753,cycle_route
55.9870108138759,-3.37968534748041,cycle_route
55.9877794169994,-3.38043991491659,cycle_route
55.9881074240511,-3.38092649848383,cycle_route
55.9883410826291,-3.38133569862137,cycle_route
55.9885779868737,-3.38184732103542,cycle_route
55.9887633600586,-3.38232407305327,cycle_route
55.9888668861593,-3.38266559216619,cycle_route
55.9889613210993,-3.38296833155948,cycle_route
55.9890079682393,-3.38316614546691,cycle_route
55.9891611790255,-3.38391508027268,cycle_route
55.9892425649757,-3.38453973287513,cycle_route
55.989299366912,-3.38536162788181,cycle_route
55.9893012812659,-3.38626325158032,cycle_route
55.9892325236938,-3.38744887037394,cycle_route
55.9891877350968,-3.38814024583408,cycle_route
55.9891591829511,-3.38876189268685,cycle_route
55.9613556005213,-3.25078194732145,cycle_route
55.9614026420354,-3.25068692131618,cycle_route
55.9614168204812,-3.25057366088852,cycle_route
55.9613454199699,-3.25029809169,cycle_route
55.9607888579132,-3.24846730802268,cycle_route
55.9607255519143,-3.24830585547187,cycle_route
55.9880564848235,-3.40431938668504,cycle_route
55.988123887442,-3.40431707056614,cycle_route
55.9885768219882,-3.40435597396878,cycle_route
55.9889539896043,-3.40441458855268,cycle_route
55.9893315768319,-3.40442828584854,cycle_route
55.9901605314706,-3.40442214417686,cycle_route
55.9902443054601,-3.40441752047783,cycle_route
55.990879996977,-3.40438269495022,cycle_route
55.9919881358869,-3.40435309464327,cycle_route
55.9969747912915,-3.40408537455673,cycle_route
55.999603633519,-3.40395058100005,cycle_route
56.0028484771658,-3.40378272114263,cycle_route
56.0062273297076,-3.40360805466508,cycle_route
56.0093804956492,-3.4034600767131,cycle_route
56.0115297719769,-3.40336813428093,cycle_route
56.0120397433097,-3.40331323531892,cycle_route
55.9242910865282,-3.4578929423181,cycle_route
55.9246186497952,-3.4579817864949,cycle_route
55.924735179503,-3.45799540055198,cycle_route
55.92484023354,-3.45799235445113,cycle_route
55.924880010523,-3.45802381053121,cycle_route
55.9248976891635,-3.45806379904699,cycle_route
55.9251824253913,-3.4588711647027,cycle_route
55.9252536663503,-3.45910649310458,cycle_route
55.9253003585015,-3.4592597372199,cycle_route
55.9253436989433,-3.45944637036692,cycle_route
55.925370256285,-3.45965402753589,cycle_route
55.9254249229132,-3.45985469198629,cycle_route
55.9254478314642,-3.46010483434033,cycle_route
55.925454497719,-3.46030830281787,cycle_route
55.9254576029162,-3.46048617310493,cycle_route
55.9254553649746,-3.46079647713064,cycle_route
55.9254110942435,-3.4625533607626,cycle_route
55.9254058891528,-3.46277248320265,cycle_route
55.9254074083604,-3.46293566182489,cycle_route
55.9453444570205,-3.1911269418543,cycle_route
55.9453856919396,-3.19112676718513,cycle_route
55.9454358827583,-3.19118454195745,cycle_route
55.9454678114739,-3.19125483759156,cycle_route
55.9453444570205,-3.1911269418543,cycle_route
55.94528699223,-3.19115250901286,cycle_route
55.9451553863911,-3.19119057779041,cycle_route
55.9450076549823,-3.19123383355842,cycle_route
55.9446351083583,-3.19124602424382,cycle_route
55.9441692190884,-3.1912791053652,cycle_route
55.9435709876153,-3.19132395908595,cycle_route
55.9430376207678,-3.19138665297355,cycle_route
55.9425753668807,-3.19139674131866,cycle_route
55.9525618936679,-3.23875635831963,cycle_route
55.9524953862357,-3.23867065350008,cycle_route
55.9522753055781,-3.23823421874068,cycle_route
55.9521135143302,-3.23800351854883,cycle_route
55.9519546899089,-3.2378538673792,cycle_route
55.9515846586762,-3.23722410393011,cycle_route
55.9515375291418,-3.23722972654459,cycle_route
55.9407877351972,-3.46332041015096,cycle_route
55.9407878448738,-3.4633191942107,cycle_route
55.9408011145116,-3.46315413400621,cycle_route
55.9408128073594,-3.46299418752567,cycle_route
55.9408228007593,-3.4628258332061,cycle_route
55.9408361510425,-3.46265406849191,cycle_route
55.9408494493588,-3.46248742380406,cycle_route
55.9408694776541,-3.4623207942718,cycle_route
55.9408894155255,-3.46216245516158,cycle_route
55.9409096204392,-3.46201879097997,cycle_route
55.9409497187943,-3.46187217967462,cycle_route
55.9409995753382,-3.46173544528071,cycle_route
55.9410547328649,-3.46160709393366,cycle_route
55.9411279744018,-3.46140706551729,cycle_route
55.941186306331,-3.46128371489386,cycle_route
55.9412395855052,-3.46115383282639,cycle_route
55.9412945943903,-3.46102204774077,cycle_route
55.9413730259052,-3.46083212383148,cycle_route
55.9414279031721,-3.46070375940364,cycle_route
55.941508021987,-3.46051548293252,cycle_route
55.9415812013785,-3.46032047550275,cycle_route
55.9416578947286,-3.46012546266462,cycle_route
55.9417329896112,-3.45992881570219,cycle_route
55.9417829134072,-3.45979379553729,cycle_route
55.9418562887588,-3.45959046798117,cycle_route
55.9421061646371,-3.4590088301826,cycle_route
55.9421729037519,-3.45889543454312,cycle_route
55.9422446360452,-3.458785392214,cycle_route
55.9423178765608,-3.45869217423825,cycle_route
55.9424212378055,-3.45856548964246,cycle_route
55.9425228520963,-3.45845050599963,cycle_route
55.9426145104678,-3.45831876467927,cycle_route
55.9427096776,-3.4581714467896,cycle_route
55.9427830454739,-3.45805973873602,cycle_route
55.9428587385378,-3.45791102993618,cycle_route
55.9429404270494,-3.45775606124154,cycle_route
55.9430287342804,-3.45759607615282,cycle_route
55.9430954221991,-3.45747937343864,cycle_route
55.9431587343715,-3.45735937281437,cycle_route
55.9432270074795,-3.45723769944402,cycle_route
55.9432970479765,-3.45711108183359,cycle_route
55.9433653408886,-3.4569877110293,cycle_route
55.9434336841087,-3.45686775398361,cycle_route
55.943503747014,-3.45675434634067,cycle_route
55.9435720606171,-3.45663611673445,cycle_route
55.9436403847932,-3.45651774300752,cycle_route
55.943707032788,-3.45640433382708,cycle_route
55.9437703117477,-3.45627944612834,cycle_route
55.9438286590725,-3.45614604273678,cycle_route
55.9438803534975,-3.45600606534543,cycle_route
55.943930332449,-3.45586600548006,cycle_route
55.9439786297675,-3.45572444249148,cycle_route
55.944023685391,-3.45558275730303,cycle_route
55.944070297143,-3.45543940089728,cycle_route
55.9441152918163,-3.45529599939477,cycle_route
55.9441620228081,-3.45514936256241,cycle_route
55.9442086422447,-3.45499769474043,cycle_route
55.9442519868286,-3.45484101957485,cycle_route
55.9442986236833,-3.45468776642553,cycle_route
55.9443403017624,-3.45453605604481,cycle_route
55.9443836374423,-3.45438770628599,cycle_route
55.9444319625032,-3.45423610079835,cycle_route
55.94447862192,-3.45408772947619,cycle_route
55.9445252706449,-3.45394108841719,cycle_route
55.9445752749357,-3.45379944097824,cycle_route
55.9446286150529,-3.45365607691763,cycle_route
55.9446744255301,-3.45356458449918,cycle_route
55.9447327576746,-3.45343290458319,cycle_route
55.9447910913055,-3.45330794986253,cycle_route
55.9448510827966,-3.45317963017942,cycle_route
55.94491606683,-3.45305465207274,cycle_route
55.9449777055934,-3.45293140556217,cycle_route
55.9450411251226,-3.45280954017765,cycle_route
55.9451011087933,-3.45268954555386,cycle_route
55.9451644352746,-3.45256793053,cycle_route
55.9452576951914,-3.45239121519203,cycle_route
55.9453226889204,-3.45227297652212,cycle_route
55.9454177059716,-3.45209962445781,cycle_route
55.9454827317753,-3.45198627013881,cycle_route
55.9455760632583,-3.45182630480482,cycle_route
55.945661090961,-3.45167792701222,cycle_route
55.9457510372247,-3.4515229896891,cycle_route
55.9458476938173,-3.45136302095378,cycle_route
55.9459410840144,-3.45119793947666,cycle_route
55.9460076677696,-3.45108965869997,cycle_route
55.9461027162144,-3.45093650209535,cycle_route
55.9462027042793,-3.45080638395595,cycle_route
55.9463043197006,-3.45068304844761,cycle_route
55.9464060131536,-3.45054466251144,cycle_route
55.9465193878237,-3.45041476809942,cycle_route
55.9465993650339,-3.45032810907798,cycle_route
55.9466793711658,-3.45023974849583,cycle_route
55.9467593482385,-3.45015308865923,cycle_route
55.9468343787778,-3.45005991459058,cycle_route
55.9469126693362,-3.44997147412631,cycle_route
55.9469893179769,-3.44987823012278,cycle_route
55.9470677070214,-3.44978980694624,cycle_route
55.9471477039114,-3.44970142915014,cycle_route
55.9472276290209,-3.44961991657957,cycle_route
55.9473092855795,-3.44954322455936,cycle_route
55.947450620051,-3.44940354138411,cycle_route
55.9475389377133,-3.44933356890874,cycle_route
55.9476605992636,-3.44924688911666,cycle_route
55.9477839408388,-3.44917017148557,cycle_route
55.9479039490136,-3.44910191053468,cycle_route
55.9480305873718,-3.44903521037874,cycle_route
55.9481188909946,-3.4489969290188,cycle_route
55.9482809827611,-3.448948193522,cycle_route
55.9484025903713,-3.44893491992984,cycle_route
55.9484926600918,-3.4489382901957,cycle_route
55.9486292376417,-3.44897323730892,cycle_route
55.9487242690557,-3.44900493087512,cycle_route
55.9500977270385,-3.4493552869322,cycle_route
55.9501861076199,-3.44938684330655,cycle_route
55.950316038145,-3.44944517868349,cycle_route
55.9504060980295,-3.44948683824975,cycle_route
55.9504927578731,-3.44955861085749,cycle_route
55.9505777115045,-3.44962187663044,cycle_route
55.9506893759072,-3.44974357678662,cycle_route
55.9507344285399,-3.44985459865419,cycle_route
55.9508356696009,-3.45009093101855,cycle_route
55.9509069516124,-3.45029364417119,cycle_route
55.8952058269245,-3.30990268997586,cycle_route
55.8947912451603,-3.30894137231454,cycle_route
55.8947654746608,-3.30874616334925,cycle_route
55.9550940057769,-3.46122995602357,cycle_route
55.9552511875398,-3.46128500482849,cycle_route
56.0263178336322,-3.38948126782501,cycle_route
56.0256952935488,-3.38918757518689,cycle_route
56.025579588475,-3.38881297662278,cycle_route
55.9421102417009,-3.18250539014125,cycle_route
55.94216008372,-3.182318658806,cycle_route
55.9421835369146,-3.18218631076554,cycle_route
55.9421102417009,-3.18250539014125,cycle_route
55.9420928284801,-3.18256914111251,cycle_route
55.921987370671,-3.42054157640379,cycle_route
55.9219679047651,-3.42065630733977,cycle_route
55.9218500549976,-3.42109981150247,cycle_route
