lon,lat
-3.327864830391668,55.84434626370833
-3.328166148358275,55.844143530020055
-3.330326340112178,55.842769648795205
-3.33074067114006,55.842463250427166
-3.332800387033639,55.8410984998836
-3.334712032861723,55.83979732272405
-3.335735879936393,55.839152723593
-3.338630867259558,55.837198331110535
-3.341643724946671,55.835197654745706
-3.342548251335348,55.83457226996073
-3.343571367328464,55.833914133304596
-3.34648029013103,55.831923454653264
-3.347254134104042,55.83144772755217
-3.349558460373326,55.830218389960876
-3.350049618859166,55.82918863628519
-3.34978897123848,55.828346845811325
-3.350672814633548,55.827133066586356
-3.353978046077711,55.8257767333418
-3.355157762728306,55.82527312374295
-3.356002234999989,55.824769603181046
-3.35788354841871,55.82516218903609
-3.358343668078944,55.82531076300247
-3.359159007709294,55.825574919565675
-3.360011303889952,55.825754196899126
-3.361495296704986,55.82573777833523
-3.361661306227974,55.82569191078733
-3.36348295810917,55.82528894021593
-3.364542306807566,55.824998636077794
-3.365948271323748,55.8245786709971
-3.367592129772996,55.82411560849365
-3.369036480477572,55.82410852487571
-3.369323218235489,55.824091854058025
-3.369529385624236,55.82405361543807
-3.37210561909137,55.8226455887217
-3.372417928766668,55.822448910555906
-3.372682052692352,55.822243783675226
-3.372943167408766,55.82195332525061
-3.373171576674338,55.82164076707479
-3.374910796931314,55.82117204928239
-3.375412415847951,55.82104872740347
-3.376857069841801,55.82069200358134
-3.377656592429336,55.82050782852376
-3.378130396960004,55.82041086583247
-3.378583585269491,55.8203177267068
-3.378671653225956,55.82032572527973
-3.379267853775741,55.8204852769006
-3.37960099346467,55.8204276260565
-3.38158751818181,55.820185176430186
-3.384340784884678,55.820185667661605
-3.384661023329315,55.82016948274183
-3.385264867716245,55.82013931983417
-3.386395237363197,55.82005918949567
-3.386914541209429,55.81985115533157
-3.387993817389027,55.81945708577446
-3.39004626508724,55.81905201124049
-3.391241973354523,55.81879138313847
-3.391721230790897,55.818803932173786
-3.392878415234497,55.81902895377908
-3.393321644222184,55.81914973342645
-3.394763245799925,55.81973992980209
-3.394194892887184,55.82013725353979
-3.393363168353355,55.82075770923986
-3.392782041685563,55.82124502843381
-3.39268475458802,55.82142584478501
-3.392383511557661,55.82215260704027
-3.3922565560459,55.82239665903035
-3.392074557098133,55.82266379825963
-3.391503168588123,55.82342506578877
-3.39081237170893,55.82397202354485
-3.390785108029904,55.8241026249172
-3.390849720050518,55.825018438192906
-3.390997725294105,55.82536361227336
-3.392173053679859,55.82698481206499
-3.3943789298653,55.829296104602435
-3.395088668300485,55.83016865458947
-3.395952366886567,55.83132699558166
-3.396042715967662,55.831397855700594
-3.395791233788337,55.831508538217264
-3.395890206178103,55.83159727198107
-3.395974990056135,55.831735588036764
-3.396210421023817,55.831845236945206
-3.396368632767604,55.83202764767297
-3.396694579777503,55.83221264644326
-3.396736893244432,55.832279558674145
-3.396749059287221,55.83239623458083
-3.396815473195601,55.83246736594804
-3.397293363315824,55.832659623226256
-3.397810834772323,55.832842443157105
-3.398479605138009,55.83301455507497
-3.398672088105497,55.83303932350724
-3.399335542104773,55.83306322721865
-3.399653766793363,55.83303264930725
-3.399893645331227,55.833043397936905
-3.400079924915806,55.833117656129495
-3.40020824785829,55.833134166776134
-3.400353660623032,55.83318193267474
-3.400550343470919,55.833323464477665
-3.400744444043994,55.83339313976797
-3.400792484833815,55.8333970855077
-3.40092371603147,55.83349443360386
-3.401486509961968,55.833604836340776
-3.402230847048859,55.83387940225559
-3.402463883225018,55.833921673782456
-3.40274674045234,55.83401729090198
-3.402844926416783,55.834083563845944
-3.403011320144655,55.83427036569091
-3.403108536642677,55.834309692377616
-3.403260319615303,55.83431245363841
-3.403457555991028,55.83424730328756
-3.40353768009987,55.83425537470435
-3.403595158607039,55.834299647315085
-3.404065124261928,55.834491968840915
-3.40425164775806,55.83501550321253
-3.404239087127127,55.835109996516806
-3.404256828437763,55.83515921534422
-3.404289396974006,55.8351768149185
-3.405035122517424,55.83526714136841
-3.405190311429778,55.83536421128772
-3.405440940540959,55.83545120480359
-3.405547925248502,55.8355398393689
-3.40562821448768,55.8355524004133
-3.405726085088841,55.8356096890088
-3.405824928462702,55.835693923530954
-3.405863495320201,55.835877689716426
-3.40585336964736,55.83603954817087
-3.405871275524822,55.83609325775046
-3.406273503346644,55.836398666594825
-3.406670676273968,55.83678500333303
-3.406817570353236,55.83687318041118
-3.407016890987662,55.83708655752741
-3.407147987961794,55.83717940777668
-3.407253034278804,55.837214148834526
-3.407517044646915,55.83722909947052
-3.407638539626766,55.837277130542304
-3.407883965409665,55.83744055726519
-3.40800757196434,55.8375469709164
-3.408001214685211,55.837591972229596
-3.408051209535616,55.83764980704187
-3.408264066857071,55.83779563442563
-3.408474489776686,55.837874096509466
-3.408602019756553,55.83786814329103
-3.409156105048083,55.83795614680149
-3.40932565159499,55.838008118596036
-3.409375161433413,55.838052479878066
-3.409477269269718,55.83822653124613
-3.409497781510009,55.838352096144064
-3.409726447334886,55.838493247052625
-3.409884912153225,55.83868013075806
-3.409913732072483,55.83881458607861
-3.409876916031163,55.838900372309986
-3.409867294163199,55.839075703937986
-3.409902794802715,55.83917413984343
-3.410000518236664,55.83922693396116
-3.410321386281154,55.83926818406362
-3.410611957292163,55.83935470932982
-3.410678083134521,55.83941685097725
-3.4107064183746,55.83953783311557
-3.410814727802799,55.83966239088122
-3.410887534131833,55.839688512955945
-3.410920597532811,55.839719583706845
-3.410938837550181,55.8397822744664
-3.410924339477348,55.83982287646095
-3.41083116841447,55.83989583079539
-3.41045506520604,55.840093336644294
-3.410385511066364,55.840157034116594
-3.410294940179059,55.840301843885705
-3.410097522332408,55.84036251421309
-3.409709365626775,55.84044783452826
-3.409473339806326,55.84054488911336
-3.40907051709546,55.840666318253824
-3.408832863764387,55.84071846169783
-3.408762331155345,55.8407552123057
-3.408731867719198,55.84079599685455
-3.408751079449838,55.840885633891645
-3.408836092066091,55.841028431562364
-3.408927624516129,55.8411307188271
-3.408938043049233,55.841197992285956
-3.408899110589632,55.84122539531583
-3.408909366631113,55.841288177784506
-3.409521972457569,55.84144739537066
-3.410178556391959,55.8417184270972
-3.410228234608129,55.841767278961996
-3.410333934313805,55.842040131126225
-3.410433129441846,55.84213334371126
-3.410587220645092,55.84219896963066
-3.410924727977435,55.84225799892379
-3.411166944419798,55.842331599030956
-3.411241546205988,55.84240712169137
-3.411243173669921,55.8424520315417
-3.411367131000666,55.84256742356898
-3.411647793752354,55.842600145964816
-3.412006808821648,55.84259153271604
-3.412207492049348,55.842620678997434
-3.412328521044713,55.842655232342935
-3.412604950273112,55.84279133678454
-3.412741617853644,55.84281672443991
-3.413206912286717,55.843140256808816
-3.413220009184227,55.84314909205608
-3.413359220153378,55.8432005083635
-3.413641158088003,55.84318019592694
-3.413900912815579,55.84325269059389
-3.414139814051029,55.84323466880007
-3.414215689611825,55.8432131294109
-3.414250126725866,55.843237893488826
-3.414246711610402,55.84336373265426
-3.414561267582536,55.84344997303796
-3.414983720563431,55.84342894023423
-3.415498929574069,55.84345536152727
-3.415781524982943,55.84349703801944
-3.415853463876471,55.84354293574611
-3.415930391941623,55.843638197407316
-3.415934968103934,55.84380797464049
-3.416000297533733,55.84389168833813
-3.416047029739061,55.84403492175631
-3.416172864065342,55.84415747599583
-3.416306774918452,55.844238602861964
-3.416653401441914,55.844328063006
-3.416701298638229,55.844371541393826
-3.416728386790646,55.84450152222318
-3.416988156009642,55.84457401028122
-3.417043578411655,55.84460482186491
-3.417274302601604,55.84480074811754
-3.417441340604067,55.84504593060048
-3.417570113921011,55.84516126100893
-3.417607126503651,55.845168921637864
-3.417657558815875,55.845150369049875
-3.417702312872236,55.84506359048299
-3.417734824411923,55.84503536010412
-3.417793304103837,55.84501851185766
-3.417942459985361,55.845035662728215
-3.418094200127839,55.84512377074529
-3.418139397701588,55.84518075827325
-3.418123210649517,55.845218684856825
-3.418088710261418,55.84523615540969
-3.417915056963958,55.84524804134164
-3.417852376321382,55.84528111233964
-3.417835960016805,55.84531275152935
-3.417904560584021,55.84544225365755
-3.41783859467734,55.8455166967754
-3.417842964989925,55.84554899496051
-3.417919934652463,55.84564515349587
-3.418097554170453,55.845785978914556
-3.418349712031754,55.845868436190095
-3.418897477856659,55.846129893739864
-3.419211477117388,55.84619995456298
-3.419323100374761,55.84619507250445
-3.419338288840611,55.846042140185915
-3.419406782999744,55.845905665684505
-3.419522294720613,55.845788417181296
-3.419611787280695,55.84574605022664
-3.419744294286966,55.84574452106914
-3.419923770874177,55.845848481048215
-3.420086390548609,55.84588434394587
-3.420131460889143,55.84593773794144
-3.4201403364613,55.84600592689508
-3.420098002228773,55.84611514270564
-3.420025948263692,55.84619774442058
-3.419905442431364,55.846265629620525
-3.419668195624766,55.84632947052247
-3.419428450545881,55.84645623976072
-3.41887835294942,55.84691995820102
-3.418838068967226,55.84704172988177
-3.418827176853667,55.847181133988194
-3.418871701602747,55.847482540280716
-3.418967898606773,55.84775549486945
-3.418983002589973,55.84786314915392
-3.418961025670918,55.847961346854504
-3.418840723496,55.848122679958664
-3.418762891607869,55.84817839038571
-3.418538083573379,55.84827712981667
-3.418208508806798,55.8485253407589
-3.417471395868185,55.84894268543928
-3.417271090600009,55.849100445831
-3.417188372028554,55.849197545761974
-3.417116769327449,55.84933675039728
-3.41707569197669,55.849700245954885
-3.416999063998335,55.8497891884519
-3.416775064333876,55.8499544094466
-3.416574937685135,55.850029498171466
-3.416137362418977,55.85007587003424
-3.415748167952958,55.850047102231265
-3.415584827137939,55.85012356314815
-3.415377961679843,55.85032093304206
-3.415219496865487,55.85070734419345
-3.415118785008821,55.850836998239714
-3.414864015580733,55.85107894815733
-3.414710292179191,55.85133231562034
-3.41468657804112,55.851470968136944
-3.414765640965627,55.85162461308232
-3.414888332543462,55.85170407347493
-3.41535386912806,55.85185507000497
-3.415456781409222,55.85191768454416
-3.415546989139933,55.85202627226251
-3.415573208322262,55.852264091735066
-3.415641004925159,55.852459199993355
-3.415883060678066,55.85283381411619
-3.415963981079229,55.852906565602375
-3.416335662552545,55.853155684231396
-3.41659928548603,55.8533763931687
-3.416649967457774,55.85345218808491
-3.416699160817365,55.85361875572394
-3.416657565740322,55.853792658741625
-3.416575162724339,55.85389874025624
-3.416368016529569,55.854044896338294
-3.416301771930546,55.854112153122905
-3.416237520514896,55.85423419970653
-3.416209379210252,55.85438278770998
-3.416141014110105,55.85443569168566
-3.415834202299187,55.854520992612635
-3.415329671960512,55.854572624573805
-3.415088585705798,55.85462032616491
-3.414935158764061,55.85461849643077
-3.414647627514874,55.85457507714502
-3.414350415669031,55.85448504284233
-3.414187926133526,55.854409633631754
-3.414137800306746,55.85430507710689
-3.413955791187016,55.854220007680034
-3.413730539905645,55.854175870512975
-3.413507441774368,55.854191013804986
-3.413384520438035,55.854237354440365
-3.413333651570886,55.854288258702475
-3.413256194131943,55.854486833791604
-3.413116492659703,55.85473105222085
-3.412779074193749,55.855073687892634
-3.412715820250285,55.855179546835394
-3.412659736196269,55.855350918993416
-3.412640119017095,55.855514683875164
-3.412664269460889,55.85569591762197
-3.412742617128144,55.85591786326129
-3.412835824952148,55.85602102704751
-3.413000958162202,55.85608113200965
-3.413314668848432,55.85614132729576
-3.413725497942514,55.8561923187928
-3.414063845387607,55.856183039239454
-3.414139356622512,55.856194751345676
-3.415111702624643,55.856574449629186
-3.415309991926828,55.856711447171755
-3.415385838238663,55.856820200192935
-3.415523152925449,55.857345182333034
-3.4158314330359,55.857738803091806
-3.416072844702239,55.85783127330285
-3.416501654066274,55.857892831549016
-3.41697199674046,55.8580419698415
-3.417541302424154,55.85827622895489
-3.417727677519301,55.85839269270629
-3.417836298154704,55.85856756058474
-3.417826172570332,55.858640461338
-3.417758620287334,55.85871582094438
-3.417675353266728,55.858754520256475
-3.417580252727665,55.858775384472
-3.416873312801492,55.85888596401996
-3.416625109484503,55.85904607144372
-3.416494756990715,55.859195835996346
-3.416470680488769,55.85928057862155
-3.416532815714112,55.8594074600465
-3.416612835757992,55.85945506149026
-3.416820618864841,55.859501191769965
-3.416922714314373,55.8596285114226
-3.416933680702885,55.85975418474169
-3.417000582080562,55.85992414233366
-3.417001901063125,55.86004812960703
-3.416962644803195,55.860198642637094
-3.416840438684706,55.860352806550985
-3.416387132524797,55.86067252449487
-3.416145066569737,55.86073821053627
-3.415756259551579,55.86076694616972
-3.415429669445793,55.860749137890075
-3.415201413114029,55.860711327848236
-3.414770093006313,55.86058150273171
-3.414543859778137,55.86055534959992
-3.414275941919931,55.86056921219457
-3.414072202994445,55.860634453608384
-3.414015593244829,55.86074742521621
-3.413883885232349,55.860816331353725
-3.413814300285483,55.86088003070662
-3.413690224834136,55.861115084051306
-3.413740628383139,55.86144697516508
-3.413713611367887,55.861538939531194
-3.413622482458097,55.86166938033236
-3.413438523529621,55.861795496048046
-3.413227802311829,55.86188867184596
-3.412492305916063,55.86205077232775
-3.412377670428107,55.86210600231364
-3.412320825495955,55.862212685819934
-3.412190869676269,55.8622860628347
-3.412056252268569,55.8623630874779
-3.411985064436982,55.862426804159334
-3.41186022226388,55.86281731659495
-3.411091707064337,55.86330327186857
-3.410649040671542,55.863698325958275
-3.410462055899485,55.864005982474986
-3.410435810833476,55.86411950283126
-3.410469180450026,55.86433477653726
-3.410639553822362,55.864582625222006
-3.410628499944533,55.86467440583283
-3.410496280646168,55.864817895210365
-3.410016563344936,55.86516125466879
-3.409802423340422,55.865293102050266
-3.409646733353081,55.86536227830778
-3.409435333090292,55.865437483911364
-3.40928469718872,55.86546976055434
-3.409013874190263,55.86549263052409
-3.408809161306133,55.86548778598017
-3.408532542102104,55.86543883587064
-3.408061519265624,55.865316630255535
-3.407952319185132,55.86530170560142
-3.407677327105922,55.865297663318
-3.407269798821255,55.86525200505889
-3.406848064318798,55.865166970922026
-3.405645175562852,55.86504413595337
-3.40553485910627,55.86508673020681
-3.405378757731712,55.86523318251604
-3.405164114946631,55.86535154901414
-3.404561565186774,55.86543660380874
-3.404457408634111,55.86547283680388
-3.404277837347879,55.865589004296865
-3.404207700627297,55.8656823571078
-3.404257098781684,55.865944174916855
-3.404078275449751,55.8662139885034
-3.403888967501479,55.86641473178836
-3.403609882745403,55.86660751321725
-3.403450262544061,55.86683397638739
-3.403232034273746,55.86703055635323
-3.402660927504342,55.86732371168445
-3.402052361773546,55.867464534289525
-3.401844227223948,55.86754238552863
-3.401644455312061,55.8676749539118
-3.401376358580806,55.867907142802196
-3.401041439115919,55.86810325077509
-3.400785416398643,55.8682715025529
-3.400597530499026,55.868423702521774
-3.400380113635626,55.86855467262556
-3.400221624995928,55.868724508813784
-3.400058272737149,55.86880364461042
-3.399960169544352,55.8688308193572
-3.399823146131855,55.86884226256143
-3.399412154258964,55.868834357602104
-3.398755935727433,55.86893976327067
-3.398589996267819,55.8689470409641
-3.397901985366962,55.86887937955655
-3.397396988003013,55.868745837562834
-3.397071419937863,55.868713591810426
-3.396989015822856,55.86868846891374
-3.396767392898111,55.86870266633191
-3.396589448492275,55.86873164326762
-3.396854467242838,55.8691249039353
-3.397121271137768,55.86921173168225
-3.397286420104711,55.86931588752999
-3.397393142425816,55.869350618317064
-3.397497508956837,55.869408738566975
-3.397497621626505,55.869456361453324
-3.397613509767365,55.869479306549046
-3.397620302843371,55.86953494067765
-3.397779532562641,55.869607713182724
-3.397846981294743,55.86970578956023
-3.397974310875778,55.86973579289182
-3.398190552241119,55.8699274268183
-3.398443507228867,55.870206702890215
-3.398563370077373,55.87034012593188
-3.398708147799277,55.87045529426006
-3.39907298242687,55.87069016589832
-3.399597785227025,55.87097353687155
-3.399887249109297,55.87080131299689
-3.399971141339897,55.87077879287056
-3.400125439745141,55.87080309573258
-3.400172750778958,55.87078548456185
-3.400278509711939,55.870793266750496
-3.400543204752798,55.870909763916224
-3.401562212626288,55.87044887646768
-3.40214514743891,55.87039371260728
-3.403154520593159,55.87015397009123
-3.40377432028583,55.870101972394174
-3.405225754491307,55.87002250574509
-3.405333451671871,55.87012820558379
-3.407945027081388,55.8726952174886
-3.410059509253301,55.87467930802201
-3.412378593224026,55.8769216039525
-3.41371405110256,55.87821818302718
-3.413816902898572,55.878321235660245
-3.413813285019383,55.87835362579272
-3.41365044304215,55.87844715086179
-3.413509282245532,55.878477526682985
-3.413368090326955,55.878551034116406
-3.413261689278393,55.87857022755935
-3.413051626977868,55.878640032697334
-3.413005128269044,55.87868010375803
-3.412753946643864,55.878806091935004
-3.412496177842245,55.879014823735005
-3.412062088047745,55.87912224268073
-3.411711084282296,55.87909661702762
-3.411034869042304,55.87918344689396
-3.410684124743086,55.879209033873494
-3.408410040845932,55.87944624603038
-3.407406347442407,55.87953949916128
-3.407175474989863,55.87952057371609
-3.405492181469807,55.879696161876446
-3.405426434303249,55.879734652722966
-3.405059271318593,55.88036784449319
-3.404998982493864,55.880513202606814
-3.404882522318763,55.88056395354753
-3.404844124410904,55.88065155318646
-3.404700361309037,55.88074305128169
-3.403865570815529,55.88104371397428
-3.403762159475309,55.881057473614646
-3.403721488815305,55.881082198924396
-3.403357809205394,55.881104318177066
-3.402689075924453,55.881178436595256
-3.402576896549925,55.88117072950533
-3.402448370993072,55.88119735424655
-3.40221482414114,55.88128178544195
-3.402032389037714,55.881320705407475
-3.401934018077176,55.88138562454188
-3.401853008717469,55.881400025929864
-3.401884977641855,55.88148862013234
-3.401646546346112,55.8816593685406
-3.401613472937873,55.88180621205301
-3.401548506948165,55.881822227646474
-3.401382881026936,55.88179535962453
-3.401348114349364,55.8818065383644
-3.4013175794356,55.881846423126966
-3.401357484377951,55.88188910004741
-3.401522160232695,55.88193395031168
-3.401530894702575,55.881954517932755
-3.401426788582662,55.88199344344813
-3.401391836464882,55.88208819126003
-3.401308783019522,55.8821789939554
-3.401312776448769,55.88224544261258
-3.401209899316702,55.882318499581636
-3.401209337134685,55.88234726020041
-3.401272435371701,55.88236810739857
-3.401282962021923,55.88239404604407
-3.401080175902055,55.88253383605761
-3.401117403188513,55.882590920647345
-3.401197723654589,55.88260168753968
-3.401221940624023,55.88265263024924
-3.401330106994276,55.88268194994689
-3.401386975716404,55.882707360871116
-3.401389124061942,55.88272261208425
-3.401005491049987,55.882901302573835
-3.400807980749883,55.88305451058272
-3.40077144057751,55.88310524637999
-3.400774444610349,55.88332176762284
-3.400892032325527,55.883479476825784
-3.400873011463288,55.88361717526391
-3.400892582768871,55.88371669425751
-3.400846369255341,55.8839427625325
-3.40094731196078,55.884037760943784
-3.401004906568093,55.884038902436906
-3.401088114997449,55.883996620713745
-3.401243805484771,55.88401371816127
-3.401528428526872,55.88410392884688
-3.401657329060787,55.8841761439407
-3.401849472625778,55.884228768452175
-3.401999343216877,55.884306135779674
-3.402117340782033,55.884297602878014
-3.402212555837414,55.884233617799566
-3.402265097492712,55.88422762768371
-3.402302921505111,55.88425684967245
-3.402314689474309,55.88440587902444
-3.402347157741442,55.88446391642731
-3.402767061096015,55.88458133715786
-3.402921264893109,55.88469010414198
-3.40293148021363,55.88479601955525
-3.402971583735514,55.884844085442964
-3.403026501779406,55.8848596337253
-3.403192767302075,55.88485953528716
-3.40325567587445,55.88487499236337
-3.403461507157037,55.88499664865732
-3.403584562957579,55.88512823443631
-3.403928532818019,55.885179124169085
-3.40402284357879,55.88522297705237
-3.40401761843918,55.88525538537652
-3.403959818086454,55.88529288635184
-3.403826346135338,55.88536000488934
-3.403596005114605,55.88544530100667
-3.403560674847313,55.885485241242726
-3.403561248452021,55.88554543924042
-3.403640713105333,55.88562091186348
-3.403882106626639,55.885708914636695
-3.403957208753829,55.885752088118885
-3.404007681408954,55.88582160121534
-3.404042001570924,55.885930835878355
-3.404158581602662,55.88601576909329
-3.404308436486098,55.8862252245104
-3.404273008966026,55.886262470330145
-3.404183471580043,55.88630662352624
-3.403829549958556,55.88637895268212
-3.403663258651248,55.88646711254384
-3.40362383967905,55.88670388735403
-3.403522024060851,55.886806587443544
-3.403399020399921,55.886853817391156
-3.403376117503744,55.886883731515184
-3.403443243021578,55.88701595520214
-3.403446225005278,55.88709859009552
-3.403345542304205,55.88723272721466
-3.403365790029684,55.88726214932022
-3.403448992657501,55.887263896326594
-3.403450029881176,55.8872926388972
-3.403266510379187,55.88739087891442
-3.403139206413143,55.887407606052655
-3.402889241265903,55.887392483974416
-3.402844783649418,55.887401077877634
-3.402678777437741,55.887497320223375
-3.402558275474738,55.88770266989758
-3.402499163525134,55.88774827221797
-3.402418788947724,55.88778063816382
-3.402112075046123,55.887743696715205
-3.401825446653594,55.88773168582988
-3.401657894568501,55.88774078263962
-3.401332593615588,55.88780918412155
-3.40118914350762,55.88782160019522
-3.400620117491519,55.88782627977658
-3.400325438550463,55.88790151872477
-3.40026763623551,55.88802797668643
-3.400077227319377,55.88811281158467
-3.399914532399053,55.88812364791904
-3.399752516323753,55.88815334636341
-3.399307000714699,55.888169195134175
-3.399149796265637,55.888243766745525
-3.398865605423011,55.88834404294345
-3.398814397497397,55.88834282778378
-3.398633069944553,55.888280191155026
-3.398495687115292,55.8882835493764
-3.398392513005889,55.888304490248906
-3.398345825839719,55.88834006503336
-3.398365893384728,55.88840902717735
-3.398348958816545,55.888427191038595
-3.398196932993757,55.888423526694645
-3.398152666912953,55.8884375081427
-3.398042986476767,55.888499856984744
-3.397935081621549,55.88861160707444
-3.397796680485267,55.888631150378906
-3.39758534057919,55.88875665478933
-3.397267417413579,55.88885281734323
-3.397148209454591,55.88891707065378
-3.396993516803474,55.888972740870706
-3.396922094430123,55.88903195871466
-3.396796961336243,55.88906482887283
-3.396642587522096,55.88921843942534
-3.396555747482481,55.889249077663926
-3.396441590029867,55.88932046153052
-3.396248600779835,55.88937836240028
-3.396109901973018,55.889478778649725
-3.395944054203664,55.889446513934665
-3.395700370082289,55.88951756886974
-3.395611460417451,55.88957967991763
-3.395573658210964,55.88972927151543
-3.395476028489188,55.88981574277112
-3.395288107092726,55.88983674316896
-3.395168744922078,55.889941431960416
-3.395085066509837,55.88997113471353
-3.394934182154855,55.88995487332106
-3.39489238809335,55.889904128360435
-3.394842261000139,55.889888522123776
-3.394730509325374,55.88989338274834
-3.394649833970794,55.889917659743126
-3.394545550849121,55.88999701703737
-3.394499804769807,55.8901035667922
-3.394354455873328,55.89010790912326
-3.394297754403379,55.89013191429646
-3.394323569184744,55.890316727649825
-3.394279086258889,55.89036934869418
-3.393918845129884,55.89044531449593
-3.393770470796377,55.890499111815444
-3.393666591489649,55.89054521659685
-3.393584681281539,55.89062431970542
-3.393435887350327,55.89066643992753
-3.393100914878265,55.890822988635975
-3.392637375100046,55.8910061510465
-3.392444231239195,55.891149411752984
-3.392252182217159,55.89118932408964
-3.392041701852649,55.89129504023787
-3.391134612213166,55.89168449214293
-3.390973674612285,55.89178964681833
-3.390641588791178,55.891938069292976
-3.390595732469877,55.8920419232756
-3.390417851971955,55.89216524005082
-3.39041681403588,55.89227038484732
-3.390333487161341,55.892354893343835
-3.390243734222531,55.89243857578141
-3.390220974448431,55.892651794669256
-3.390024808023662,55.89280047737843
-3.390068524783194,55.89290511676793
-3.389862664186155,55.893230028966705
-3.389763824719308,55.8932832621193
-3.38958994840053,55.8932951093316
-3.389296271503508,55.8934448914928
-3.389172270042927,55.89373383418432
-3.389123350911365,55.893931173640716
-3.389087645106188,55.89396122945289
-3.388934134154225,55.89400609307912
-3.388869880317132,55.894042760933274
-3.388889522158134,55.894144976601545
-3.388996449888193,55.89431809323264
-3.389009870111736,55.894514729203074
-3.388858619171211,55.894757253155255
-3.388746323751237,55.894881624448814
-3.388686334562287,55.89503775420434
-3.388570578975024,55.89511004715147
-3.388239253098725,55.89523598974568
-3.387858366568929,55.89531756155519
-3.387546763815204,55.895458555604016
-3.387312532992957,55.89566157697573
-3.387243009840027,55.89581961050953
-3.387179488497137,55.8958769363157
-3.387152384616951,55.89596889605012
-3.386970897612383,55.89612639379226
-3.386953541213666,55.896177807924
-3.386969337928345,55.896217167113825
-3.387042429889359,55.896293620796335
-3.387215498153981,55.89639320936795
-3.387253134070397,55.896461975305
-3.386953735416386,55.89663158446668
-3.38690447137812,55.896685155193474
-3.386849553048342,55.89680438532622
-3.386625571908573,55.89698123117093
-3.386641179491125,55.897060129677286
-3.386760183094024,55.89712348640283
-3.386913351131686,55.897427275334955
-3.38691182335298,55.89751894684761
-3.386810963901758,55.89769530447303
-3.386803169559212,55.897790640852854
-3.386844833073654,55.89783779582266
-3.38698513414048,55.897915289588894
-3.387131645263954,55.89807717895982
-3.38724179804629,55.898161302123896
-3.387301760224821,55.898317876493095
-3.387512764952283,55.89849431440611
-3.387757435133166,55.898628139639655
-3.387867883850986,55.898765274663795
-3.388025395377113,55.898876719011845
-3.388099712987926,55.89898730402594
-3.388178336286765,55.89899450470385
-3.388406111681853,55.898968573415914
-3.388800158979694,55.899030623414404
-3.388909028834109,55.899033888148644
-3.389035157335296,55.898983043756274
-3.389141774683542,55.8988785050571
-3.389248146834857,55.898856637651555
-3.389678135378547,55.89893984501132
-3.389949683413759,55.898930489636015
-3.390213694790668,55.89897872738869
-3.390373368555569,55.89897153285705
-3.390484054407321,55.898936137078266
-3.39063938937119,55.89898649983462
-3.390871090987424,55.89911507407972
-3.390977993010596,55.89919743359651
-3.391006463922706,55.89927798345392
-3.390976129264298,55.89950296928229
-3.390927140237149,55.899653584329265
-3.391044632253247,55.89976367990602
-3.39103818131338,55.89980688426521
-3.390912052811009,55.89985773070302
-3.390728298675057,55.8998625021793
-3.390690821738525,55.89984315690946
-3.390685399770168,55.89973628804875
-3.39063107625472,55.8997378002115
-3.3905851714506,55.89979582731849
-3.390557502295279,55.89991654850695
-3.390477622676076,55.900053134371376
